row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
19411308,2019,21,Cass,MEDICARE,5,75 years and older,M,74,99397,CPT/HCPCS,PER PM REEVAL EST PAT 65+ YR,310,Office/outpatient services - Preventive visits,76,888,"$6,219.10 ",$84.04 ,$94.44 ,"$6,219.10 ",$84.04 ,$94.44 ,$0.00 ,$0.00 ,$0.00 
19415796,2019,23,Chippewa,COMMERCIAL,3,45 - 64 years,M,37,81001,CPT/HCPCS,URINALYSIS AUTO W/SCOPE,206,"Microscopic examination (e.g., lab, toxicology)",46,442,"$2,304.14 ",$62.27 ,$43.14 ,"$1,617.06 ",$43.70 ,$40.88 ,$687.08 ,$18.56 ,$0.00 
20121851,2019,59,Isanti,COMMERCIAL,2,19 - 44 years,F,42,73610,CPT/HCPCS,X-RAY EXAM OF ANKLE,226,Radiology - Diagnostic (other),59,492,"$3,364.34 ",$80.10 ,$74.18 ,"$1,514.32 ",$36.05 ,$9.35 ,"$1,850.02 ",$44.04 ,$36.26 
20125403,2019,59,Isanti,COMMERCIAL,3,45 - 64 years,F,303,82306,CPT/HCPCS,VITAMIN D 25 HYDROXY,233,Laboratory - Chemistry and hematology,339,"3,546","$21,051.91 ",$69.47 ,$57.02 ,"$12,101.81 ",$39.93 ,$40.26 ,"$8,950.10 ",$29.53 ,$8.20 
19253781,2019,13,Blue Earth,MEDICARE,5,75 years and older,M,16,86803,CPT/HCPCS,HEPATITIS C AB TEST,235,Laboratory - Other,18,192,$218.72 ,$13.67 ,$15.53 ,$218.72 ,$13.67 ,$15.53 ,$0.00 ,$0.00 ,$0.00 
19256013,2019,15,Brown,COMMERCIAL,1,18 years and under,M,40,87081,CPT/HCPCS,CULTURE SCREEN ONLY,206,"Microscopic examination (e.g., lab, toxicology)",48,476,"$1,063.33 ",$26.58 ,$22.52 ,$398.55 ,$9.96 ,$0.44 ,$664.78 ,$16.61 ,$19.08 
19259445,2019,15,Brown,COMMERCIAL,3,45 - 64 years,F,35,99285,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,63,398,"$54,517.12 ","$1,557.63 ","$1,211.61 ","$37,616.29 ","$1,074.75 ",$587.50 ,"$16,900.83 ",$482.88 ,$227.09 
19264077,2019,15,Brown,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,11,11102,CPT/HCPCS,TANGNTL BX SKIN SINGLE LES,173,Skin and subcutaneous tissue - Diagnostic (other),13,125,$638.97 ,$58.08 ,$66.59 ,$632.97 ,$57.54 ,$66.59 ,$6.00 ,$0.54 ,$0.00 
19267581,2019,15,Brown,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,111,93005,CPT/HCPCS,ELECTROCARDIOGRAM TRACING,202,Electrocardiogram,190,"1,295","$15,779.92 ",$142.16 ,$130.05 ,"$15,779.92 ",$142.16 ,$130.05 ,$0.00 ,$0.00 ,$0.00 
19273989,2019,15,Brown,MEDICARE,3,45 - 64 years,F,11,G0279,CPT/HCPCS,DX DIGTL BRST TOMOSYNTHESIS UNI/BIL,230,Extracorporeal shock wave (other than urinary),18,130,"$2,124.10 ",$193.10 ,$78.17 ,"$1,253.81 ",$113.98 ,$62.28 ,$870.29 ,$79.11 ,$15.89 
19277325,2019,15,Brown,MEDICARE,4,65 - 74 years,F,16,97165,CPT/HCPCS,OT EVAL LOW COMPLEX 30 MIN,212,Physical/occupational/speech therapy - Diagnostic,19,189,$845.87 ,$52.86 ,$29.49 ,$827.40 ,$51.71 ,$29.49 ,$18.47 ,$1.15 ,$0.00 
19280085,2019,15,Brown,MEDICARE,4,65 - 74 years,M,34,J1170,CPT/HCPCS,INJECTION HYDROMORPHONE UP TO 4 MG,240,"Medications (injections, infusions, other forms)",45,402,$154.42 ,$4.54 ,$0.00 ,$154.42 ,$4.54 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19282437,2019,15,Brown,MEDICARE,5,75 years and older,F,646,G0439,CPT/HCPCS,ANNUAL WELLNESS VST; PPS SUBSQT VST,310,Office/outpatient services - Preventive visits,652,"7,736","$74,980.98 ",$116.06 ,$114.24 ,"$74,727.21 ",$115.67 ,$114.24 ,$253.77 ,$0.39 ,$0.00 
19284501,2019,15,Brown,MEDICARE,5,75 years and older,M,99,98940,CPT/HCPCS,CHIROPRACT MANJ 1-2 REGIONS,163,Musculoskeletal procedures - Therapeutic (other),792,"1,178","$20,754.97 ",$209.64 ,$168.24 ,"$14,363.34 ",$145.08 ,$118.80 ,"$6,391.63 ",$64.56 ,$40.00 
19286709,2019,17,Carlton,COMMERCIAL,1,18 years and under,M,11,96136,CPT/HCPCS,PSYCL/NRPSYC TST PHY/QHP 1ST,218,"Psychological and psychiatric evaluation, therapy",13,132,$831.85 ,$75.62 ,$55.17 ,$550.39 ,$50.03 ,$16.80 ,$281.46 ,$25.58 ,$20.29 
19289421,2019,17,Carlton,COMMERCIAL,2,19 - 44 years,M,31,A7035,CPT/HCPCS,HEADGEAR USED W/POS ARWAY PRSS DEVC,243,DME and supplies,38,365,"$1,247.80 ",$40.25 ,$39.00 ,$823.94 ,$26.57 ,$31.20 ,$423.86 ,$13.67 ,$7.80 
19291845,2019,17,Carlton,COMMERCIAL,3,45 - 64 years,M,24,450,REV,Emerg Room,50022,Emergency room services,30,283,"$13,372.75 ",$557.19 ,$21.24 ,"$13,372.75 ",$557.19 ,$21.24 ,$0.00 ,$0.00 ,$0.00 
19296429,2019,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,14,A4267,CPT/HCPCS,CONTRACEPTIVE SUPPLY CONDOM MALE EA,243,DME and supplies,18,140,$232.34 ,$16.59 ,$14.85 ,$232.34 ,$16.59 ,$14.85 ,$0.00 ,$0.00 ,$0.00 
19298709,2019,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,93,76856,CPT/HCPCS,US EXAM PELVIC COMPLETE,197,Ultrasound - Diagnostic (other),195,"1,037","$19,346.62 ",$208.02 ,$121.40 ,"$19,217.81 ",$206.64 ,$121.40 ,$128.81 ,$1.38 ,$0.00 
19300845,2019,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,16,86580,CPT/HCPCS,TB INTRADERMAL TEST,235,Laboratory - Other,18,184,$68.70 ,$4.29 ,$0.00 ,$68.70 ,$4.29 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19302909,2019,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,21,88342,CPT/HCPCS,IMMUNOHISTO ANTB 1ST STAIN,234,Pathology,39,227,"$1,254.23 ",$59.72 ,$38.64 ,"$1,254.23 ",$59.72 ,$38.64 ,$0.00 ,$0.00 ,$0.00 
19305189,2019,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,37,99222,CPT/HCPCS,INITIAL HOSPITAL CARE,302,Hospital inpatient services,49,404,"$4,453.29 ",$120.35 ,$106.14 ,"$4,453.29 ",$120.35 ,$106.14 ,$0.00 ,$0.00 ,$0.00 
19310997,2019,17,Carlton,MEDICARE,3,45 - 64 years,F,32,96365,CPT/HCPCS,THER/PROPH/DIAG IV INF INIT,231,Therapeutic procedures - Other,148,384,"$114,544.81 ","$3,579.52 ",$73.37 ,"$101,015.42 ","$3,156.73 ",$55.98 ,"$13,529.39 ",$422.79 ,$0.00 
19314765,2019,17,Carlton,MEDICARE,4,65 - 74 years,F,21,80050,CPT/HCPCS,GENERAL HEALTH PANEL,233,Laboratory - Chemistry and hematology,22,252,$898.04 ,$42.76 ,$46.78 ,$898.04 ,$42.76 ,$46.78 ,$0.00 ,$0.00 ,$0.00 
19317909,2019,17,Carlton,MEDICARE,4,65 - 74 years,M,22,88312,CPT/HCPCS,SPECIAL STAINS GROUP 1,234,Pathology,46,257,"$1,085.40 ",$49.33 ,$34.93 ,"$1,052.27 ",$47.83 ,$34.93 ,$33.13 ,$1.50 ,$0.00 
19667006,2019,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,16,67311,CPT/HCPCS,REVISE EYE MUSCLE,21,Extraocular muscle procedures - Therapeutic,34,179,"$45,744.25 ","$2,859.01 ","$2,806.80 ","$45,744.25 ","$2,859.01 ","$2,806.80 ",$0.00 ,$0.00 ,$0.00 
19668614,2019,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,32,E0431,CPT/HCPCS,PRTBLE GASEOUS O2 SYS RENTAL;,243,DME and supplies,238,372,"$1,628.67 ",$50.89 ,$36.00 ,"$1,628.67 ",$50.89 ,$36.00 ,$0.00 ,$0.00 ,$0.00 
19670942,2019,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,"1,161",76801,CPT/HCPCS,OB US < 14 WKS SINGLE FETUS,197,Ultrasound - Diagnostic (other),"2,262","12,085","$200,416.24 ",$172.62 ,$135.93 ,"$197,754.04 ",$170.33 ,$113.15 ,"$2,662.20 ",$2.29 ,$0.00 
19672262,2019,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,"1,232",97110,CPT/HCPCS,THERAPEUTIC EXERCISES,213,Physical/occupational/speech therapy - Exercises,"5,729","13,893","$214,173.70 ",$173.84 ,$75.13 ,"$213,689.50 ",$173.44 ,$75.12 ,$484.20 ,$0.39 ,$0.00 
19673654,2019,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,19,S9129,CPT/HCPCS,OCCUPATIONAL THERAPY HOME PER DIEM,236,"Non-hospital-based care (home health, hospice)",94,218,"$7,361.34 ",$387.43 ,$239.37 ,"$7,361.34 ",$387.43 ,$239.37 ,$0.00 ,$0.00 ,$0.00 
19675886,2019,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,29,88112,CPT/HCPCS,CYTOPATH CELL ENHANCE TECH,234,Pathology,44,315,"$1,571.34 ",$54.18 ,$68.47 ,"$1,571.34 ",$54.18 ,$68.47 ,$0.00 ,$0.00 ,$0.00 
19677614,2019,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,72,T2021,CPT/HCPCS,DAY HABILITATION WAIVER; PER 15 MIN,237,Ancillary services,"3,393",864,"$109,612.93 ","$1,522.40 ",$971.76 ,"$109,596.93 ","$1,522.17 ",$971.76 ,$16.00 ,$0.22 ,$0.00 
19679774,2019,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,711,84484,CPT/HCPCS,ASSAY OF TROPONIN QUANT,233,Laboratory - Chemistry and hematology,"1,178","8,042","$6,781.16 ",$9.53 ,$0.00 ,"$6,750.51 ",$9.49 ,$0.00 ,$30.65 ,$0.04 ,$0.00 
19680878,2019,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,80,A6530,CPT/HCPCS,GRADIENT COMPRS STK BK 18-30 MMHG,243,DME and supplies,118,926,"$5,980.21 ",$74.75 ,$77.60 ,"$5,973.81 ",$74.67 ,$77.60 ,$6.40 ,$0.08 ,$0.00 
19683854,2019,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,18,83001,CPT/HCPCS,ASSAY OF GONADOTROPIN (FSH),233,Laboratory - Chemistry and hematology,19,204,$404.14 ,$22.45 ,$20.65 ,$404.14 ,$22.45 ,$20.65 ,$0.00 ,$0.00 ,$0.00 
19685030,2019,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,16,A9279,CPT/HCPCS,MON FEATURE/DEVC ALONE/INTEGRAT NOC,243,DME and supplies,18,187,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19687598,2019,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,12,H2015,CPT/HCPCS,COMP CMTY SUPPORT SRVC PER 15 MIN,219,"Alcohol and drug management, treatment, and rehab.",188,142,"$19,269.56 ","$1,605.79 ",$591.80 ,"$19,269.56 ","$1,605.79 ",$591.80 ,$0.00 ,$0.00 ,$0.00 
19690550,2019,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,20,99221,CPT/HCPCS,INITIAL HOSPITAL CARE,302,Hospital inpatient services,24,211,$307.77 ,$15.38 ,$0.00 ,$307.77 ,$15.38 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19693862,2019,37,Dakota,MEDICARE,2,19 - 44 years,F,11,93225,CPT/HCPCS,ECG MONIT/REPRT UP TO 48 HRS,203,Electrographic cardiac monitoring,13,132,$858.27 ,$78.02 ,$111.30 ,$672.12 ,$61.10 ,$88.68 ,$186.15 ,$16.92 ,$22.62 
19697294,2019,37,Dakota,MEDICARE,3,45 - 64 years,F,25,481,REV,Cardiac Cath Lab,50017,Cardiology services,27,299,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19699286,2019,37,Dakota,MEDICARE,3,45 - 64 years,F,140,85730,CPT/HCPCS,THROMBOPLASTIN TIME PARTIAL,233,Laboratory - Chemistry and hematology,170,"1,626",$140.48 ,$1.00 ,$0.00 ,$140.48 ,$1.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19701158,2019,37,Dakota,MEDICARE,3,45 - 64 years,F,11,L1830,CPT/HCPCS,KNEE ORTHOSIS IMMOBLIZER PREFAB,243,DME and supplies,14,132,"$2,123.72 ",$193.06 ,$58.02 ,"$1,688.59 ",$153.50 ,$48.22 ,$435.13 ,$39.55 ,$9.80 
19703390,2019,37,Dakota,MEDICARE,3,45 - 64 years,M,51,82784,CPT/HCPCS,ASSAY IGA/IGD/IGG/IGM EACH,233,Laboratory - Chemistry and hematology,94,603,"$1,200.30 ",$23.53 ,$10.13 ,"$1,200.30 ",$23.53 ,$10.13 ,$0.00 ,$0.00 ,$0.00 
19704878,2019,37,Dakota,MEDICARE,3,45 - 64 years,M,81,G0180,CPT/HCPCS,PHYS CERT MCR-COVR HOM HLTH SRVC,236,"Non-hospital-based care (home health, hospice)",115,918,"$5,448.61 ",$67.26 ,$53.15 ,"$4,334.04 ",$53.50 ,$42.42 ,"$1,114.57 ",$13.76 ,$10.64 
19707278,2019,37,Dakota,MEDICARE,4,65 - 74 years,F,28,49083,CPT/HCPCS,ABD PARACENTESIS W/IMAGING,88,Abdominal paracentesis,274,281,"$67,963.23 ","$2,427.25 ",$212.73 ,"$63,470.17 ","$2,266.79 ",$212.29 ,"$4,493.06 ",$160.46 ,$21.66 
19708526,2019,37,Dakota,MEDICARE,4,65 - 74 years,F,47,85007,CPT/HCPCS,BL SMEAR W/DIFF WBC COUNT,233,Laboratory - Chemistry and hematology,66,550,"$1,619.85 ",$34.46 ,$3.75 ,"$1,333.34 ",$28.36 ,$3.75 ,$286.51 ,$6.09 ,$0.00 
19466681,2019,25,Chisago,MEDICARE,3,45 - 64 years,F,19,307,REV,Urology Tests,50009,Laboratory and pathology services,25,201,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19469561,2019,25,Chisago,MEDICARE,3,45 - 64 years,M,12,73130,CPT/HCPCS,X-RAY EXAM OF HAND,226,Radiology - Diagnostic (other),28,128,$554.60 ,$46.21 ,$34.80 ,$414.99 ,$34.58 ,$19.62 ,$139.61 ,$11.63 ,$2.70 
19472897,2019,25,Chisago,MEDICARE,4,65 - 74 years,F,11,92025,CPT/HCPCS,CORNEAL TOPOGRAPHY,220,Ophthalmologic/otologic diagnosis and treatment,17,132,$470.41 ,$42.76 ,$37.62 ,$425.77 ,$38.70 ,$37.61 ,$44.64 ,$4.05 ,$0.00 
19475801,2019,25,Chisago,MEDICARE,4,65 - 74 years,M,26,85049,CPT/HCPCS,AUTOMATED PLATELET COUNT,233,Laboratory - Chemistry and hematology,31,296,$103.90 ,$3.99 ,$0.00 ,$98.68 ,$3.79 ,$0.00 ,$5.22 ,$0.20 ,$0.00 
19479089,2019,25,Chisago,MEDICARE,5,75 years and older,F,60,90715,CPT/HCPCS,TDAP VACCINE 7 YRS/> IM,228,Prophylactic vaccinations and inoculations,64,719,$714.72 ,$11.91 ,$0.00 ,$91.95 ,$1.53 ,$0.00 ,$622.77 ,$10.37 ,$0.00 
19481777,2019,25,Chisago,MEDICARE,5,75 years and older,M,16,82272,CPT/HCPCS,OCCULT BLD FECES 1-3 TESTS,235,Laboratory - Other,17,176,$494.30 ,$30.89 ,$0.00 ,$393.82 ,$24.61 ,$0.00 ,$100.48 ,$6.28 ,$0.00 
19483985,2019,27,Clay,COMMERCIAL,1,18 years and under,F,30,90785,CPT/HCPCS,PSYTX COMPLEX INTERACTIVE,218,"Psychological and psychiatric evaluation, therapy",194,360,"$3,115.99 ",$103.86 ,$79.33 ,"$1,922.91 ",$64.09 ,$40.75 ,"$1,193.08 ",$39.76 ,$0.00 
19486313,2019,27,Clay,COMMERCIAL,2,19 - 44 years,F,76,87150,CPT/HCPCS,DNA/RNA AMPLIFIED PROBE,206,"Microscopic examination (e.g., lab, toxicology)",76,885,"$6,622.58 ",$87.13 ,$101.75 ,"$6,170.14 ",$81.18 ,$99.79 ,$452.44 ,$5.95 ,$0.00 
19489481,2019,27,Clay,COMMERCIAL,3,45 - 64 years,F,117,87086,CPT/HCPCS,URINE CULTURE/COLONY COUNT,206,"Microscopic examination (e.g., lab, toxicology)",141,"1,361","$2,304.73 ",$19.69 ,$15.23 ,$948.06 ,$8.10 ,$0.00 ,"$1,356.67 ",$11.59 ,$10.36 
19492865,2019,27,Clay,COMMERCIAL,4,65 - 74 years,M,15,272,REV,Sterile Supply,50007,Medical and surgical supplies,24,180,"$7,015.65 ",$467.71 ,$0.00 ,"$6,935.67 ",$462.37 ,$0.00 ,$79.98 ,$5.33 ,$0.00 
19497881,2019,27,Clay,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,30,310,REV,Pathology Lab (Path Lab),50009,Laboratory and pathology services,30,339,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19500545,2019,27,Clay,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,14,36416,CPT/HCPCS,CAPILLARY BLOOD DRAW,235,Laboratory - Other,29,154,$355.67 ,$25.40 ,$0.00 ,$355.67 ,$25.40 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19503329,2019,27,Clay,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,95,83550,CPT/HCPCS,IRON BINDING TEST,233,Laboratory - Chemistry and hematology,139,"1,093",$386.87 ,$4.07 ,$0.00 ,$386.87 ,$4.07 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19506089,2019,27,Clay,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,77,99202,CPT/HCPCS,OFFICE O/P NEW SF 15-29 MIN,300,Office/outpatient services - Office visits,81,888,"$3,614.12 ",$46.93 ,$39.66 ,"$3,561.92 ",$46.25 ,$39.66 ,$52.20 ,$0.67 ,$0.00 
19512569,2019,27,Clay,MEDICARE,3,45 - 64 years,F,13,73140,CPT/HCPCS,X-RAY EXAM OF FINGER(S),226,Radiology - Diagnostic (other),35,152,"$1,779.61 ",$136.89 ,$121.04 ,"$1,423.64 ",$109.51 ,$96.46 ,$355.97 ,$27.38 ,$24.58 
19514465,2019,27,Clay,MEDICARE,3,45 - 64 years,M,46,20610,CPT/HCPCS,DRAIN/INJ JOINT/BURSA W/O US,155,Arthrocentesis,105,538,"$15,365.57 ",$334.03 ,$264.30 ,"$12,398.25 ",$269.52 ,$75.40 ,"$2,967.32 ",$64.50 ,$9.56 
19518233,2019,27,Clay,MEDICARE,4,65 - 74 years,F,92,99233,CPT/HCPCS,SUBSEQUENT HOSPITAL CARE,302,Hospital inpatient services,345,"1,046","$32,554.47 ",$353.85 ,$206.28 ,"$27,901.61 ",$303.27 ,$167.50 ,"$4,652.86 ",$50.57 ,$20.65 
19520417,2019,27,Clay,MEDICARE,4,65 - 74 years,M,16,87493,CPT/HCPCS,C DIFF AMPLIFIED PROBE,235,Laboratory - Other,18,192,$567.29 ,$35.45 ,$0.00 ,$567.29 ,$35.45 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19522625,2019,27,Clay,MEDICARE,5,75 years and older,F,46,73130,CPT/HCPCS,X-RAY EXAM OF HAND,226,Radiology - Diagnostic (other),124,541,"$3,180.22 ",$69.13 ,$19.55 ,"$2,414.96 ",$52.49 ,$17.26 ,$765.26 ,$16.63 ,$6.71 
19524497,2019,27,Clay,MEDICARE,5,75 years and older,F,22,S0621,CPT/HCPCS,ROUTINE OPHTH EX W/REFRAC; EST PT,18,Eye procedures - Diagnostic,22,264,$934.96 ,$42.49 ,$40.00 ,$934.96 ,$42.49 ,$40.00 ,$0.00 ,$0.00 ,$0.00 
19526921,2019,27,Clay,MEDICARE,5,75 years and older,M,16,J7626,CPT/HCPCS,BUDESONIDE INHAL NON-CP U TO 0.5 MG,240,"Medications (injections, infusions, other forms)",105,176,"$13,474.15 ",$842.13 ,$986.64 ,"$10,338.64 ",$646.16 ,$700.63 ,"$3,135.51 ",$195.96 ,$240.27 
19709342,2019,37,Dakota,MEDICARE,4,65 - 74 years,F,51,96368,CPT/HCPCS,THER/DIAG CONCURRENT INF,231,Therapeutic procedures - Other,133,598,"$10,548.83 ",$206.83 ,$0.00 ,"$8,495.84 ",$166.58 ,$0.00 ,"$2,052.99 ",$40.25 ,$0.00 
19711142,2019,37,Dakota,MEDICARE,4,65 - 74 years,F,144,S0620,CPT/HCPCS,ROUTINE OPHTH EX W/REFRAC; NEW PT,18,Eye procedures - Diagnostic,144,"1,728","$5,462.76 ",$37.93 ,$40.00 ,"$5,454.76 ",$37.88 ,$40.00 ,$8.00 ,$0.05 ,$0.00 
19713806,2019,37,Dakota,MEDICARE,4,65 - 74 years,M,31,82525,CPT/HCPCS,ASSAY OF COPPER,233,Laboratory - Chemistry and hematology,36,367,$418.13 ,$13.48 ,$0.00 ,$418.13 ,$13.48 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19715534,2019,37,Dakota,MEDICARE,4,65 - 74 years,M,246,G0151,CPT/HCPCS,SRVC PT HOM HLTH/HOSPICE EA 15 MIN,236,"Non-hospital-based care (home health, hospice)","1,530","2,787","$104,356.36 ",$424.21 ,$0.00 ,"$104,290.36 ",$423.94 ,$0.00 ,$66.00 ,$0.26 ,$0.00 
19717550,2019,37,Dakota,MEDICARE,5,75 years and older,F,12,27786,CPT/HCPCS,TREATMENT OF ANKLE FRACTURE,147,"Treatment, fracture, dislocation - Lower extrem.",12,144,"$3,071.28 ",$255.94 ,$282.50 ,"$2,799.08 ",$233.25 ,$241.64 ,$272.20 ,$22.68 ,$15.00 
19719494,2019,37,Dakota,MEDICARE,5,75 years and older,F,105,86618,CPT/HCPCS,LYME DISEASE ANTIBODY,235,Laboratory - Other,113,"1,251","$1,469.34 ",$13.99 ,$18.54 ,"$1,469.34 ",$13.99 ,$18.54 ,$0.00 ,$0.00 ,$0.00 
19720982,2019,37,Dakota,MEDICARE,5,75 years and older,F,143,G0101,CPT/HCPCS,CERV/VAG CANCR SCR;PELV&CLN BRST EX,130,Female organ procedures - Diagnostic (other),148,"1,711","$4,381.16 ",$30.63 ,$37.96 ,"$4,373.41 ",$30.58 ,$37.96 ,$7.75 ,$0.05 ,$0.00 
19722926,2019,37,Dakota,MEDICARE,5,75 years and older,M,14,20930,CPT/HCPCS,SP BONE ALGRFT MORSEL ADD-ON,161,Bone procedures - Therapeutic OR (other),15,168,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19724918,2019,37,Dakota,MEDICARE,5,75 years and older,M,13,86256,CPT/HCPCS,FLUORESCENT ANTIBODY TITER,235,Laboratory - Other,13,151,$133.60 ,$10.27 ,$13.12 ,$133.60 ,$10.27 ,$13.12 ,$0.00 ,$0.00 ,$0.00 
19726406,2019,37,Dakota,MEDICARE,5,75 years and older,M,21,G0333,CPT/HCPCS,PHRM DISPN FEE INHL RX;1ST 30-DAY,240,"Medications (injections, infusions, other forms)",21,242,$955.35 ,$45.49 ,$56.09 ,$670.35 ,$31.92 ,$44.69 ,$285.00 ,$13.57 ,$11.40 
19732190,2019,39,Dodge,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,21,71045,CPT/HCPCS,X-RAY EXAM CHEST 1 VIEW,183,X-ray - Chest (routine),50,192,$470.24 ,$22.39 ,$6.71 ,$470.24 ,$22.39 ,$6.71 ,$0.00 ,$0.00 ,$0.00 
19736054,2019,39,Dodge,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,14,99204,CPT/HCPCS,OFFICE O/P NEW MOD 45-59 MIN,300,Office/outpatient services - Office visits,14,148,"$1,550.18 ",$110.72 ,$123.54 ,"$1,537.98 ",$109.85 ,$123.54 ,$12.20 ,$0.87 ,$0.00 
19743422,2019,39,Dodge,MEDICARE,4,65 - 74 years,F,17,73110,CPT/HCPCS,X-RAY EXAM OF WRIST,226,Radiology - Diagnostic (other),47,204,"$1,856.62 ",$109.21 ,$36.96 ,"$1,559.54 ",$91.73 ,$27.97 ,$297.08 ,$17.47 ,$11.42 
19746446,2019,39,Dodge,MEDICARE,5,75 years and older,F,24,260,REV,IV Therapy,50008,Pharmacy and IV services,25,214,$860.57 ,$35.85 ,$0.00 ,$860.57 ,$35.85 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19749422,2019,39,Dodge,MEDICARE,5,75 years and older,M,22,97140,CPT/HCPCS,MANUAL THERAPY 1/> REGIONS,213,Physical/occupational/speech therapy - Exercises,133,259,"$2,132.22 ",$96.91 ,$39.59 ,"$1,666.65 ",$75.75 ,$14.02 ,$465.57 ,$21.16 ,$9.90 
19751774,2019,41,Douglas,COMMERCIAL,1,18 years and under,M,245,90461,CPT/HCPCS,IM ADMIN EACH ADDL COMPONENT,228,Prophylactic vaccinations and inoculations,342,"2,639","$16,189.19 ",$66.07 ,$48.00 ,"$16,189.19 ",$66.07 ,$48.00 ,$0.00 ,$0.00 ,$0.00 
19756382,2019,41,Douglas,COMMERCIAL,3,45 - 64 years,F,171,82947,CPT/HCPCS,ASSAY GLUCOSE BLOOD QUANT,233,Laboratory - Chemistry and hematology,193,"2,009","$2,326.84 ",$13.60 ,$6.29 ,"$2,103.97 ",$12.30 ,$6.25 ,$222.87 ,$1.30 ,$0.00 
19758998,2019,41,Douglas,COMMERCIAL,3,45 - 64 years,M,760,99214,CPT/HCPCS,OFFICE O/P EST MOD 30-39 MIN,300,Office/outpatient services - Office visits,"1,572","8,887","$294,653.77 ",$387.70 ,$235.18 ,"$167,891.53 ",$220.90 ,$139.04 ,"$126,762.24 ",$166.79 ,$163.28 
19762934,2019,41,Douglas,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,146,87502,CPT/HCPCS,INFLUENZA DNA AMP PROBE,206,"Microscopic examination (e.g., lab, toxicology)",157,"1,703","$1,420.57 ",$9.72 ,$0.00 ,"$1,420.57 ",$9.72 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
